,neg_pos_volume_summary,candle_LZ,cumsum,cumsum_%_50_000,cumsum_%_TrueFalse
2023-03-08 07:15:00,neg,-1932.6978312963056,-8937260.08991254,12739.910087460652,False
2023-03-08 07:45:00,neg,-2334.706441890105,-8939594.79635443,10405.203645570204,False
2023-03-08 08:00:00,neg,-269.21038625555934,-8939864.006740686,10135.993259314448,False
2023-03-08 08:30:00,neg,-5990.978284965143,-8945854.98502565,4145.01497435011,True
2023-03-08 09:00:00,neg,-310.438120239276,-8946165.423145888,3834.5768541116267,True
2023-03-08 09:15:00,neg,-213.0581367127908,-8946378.481282601,3621.518717398867,True
2023-03-08 18:15:00,neg,-1322.3294252195321,-8947700.81070782,2299.1892921794206,True
2023-03-09 00:15:00,neg,-367.64894886053753,-8948068.459656682,1931.5403433181345,True
2023-03-09 00:30:00,neg,-635.0616033099674,-8948703.521259991,1296.478740008548,True
2023-03-09 00:45:00,neg,-1122.146261275909,-8949825.667521268,174.33247873187065,True
2023-03-09 01:00:00,neg,-3247.9084513765883,-8953073.575972645,46926.42402735539,False
2023-03-09 01:15:00,neg,-118.67434149031993,-8953192.250314135,46807.749685864896,False
2023-03-09 01:45:00,neg,-7101.674980213486,-8960293.925294349,39706.07470565103,False
2023-03-09 02:00:00,neg,-1565.1607692079835,-8961859.086063556,38140.91393644363,False
2023-03-09 02:15:00,neg,-998.5151174098761,-8962857.601180967,37142.39881903306,False
2023-03-09 04:15:00,neg,-349.9754098103762,-8963207.576590776,36792.42340922356,False
2023-03-09 04:30:00,neg,-952.9675162387542,-8964160.544107014,35839.45589298569,False
2023-03-09 04:45:00,neg,-5133.941007134826,-8969294.48511415,30705.51488585025,False
2023-03-09 05:00:00,neg,-11890.474558712973,-8981184.959672863,18815.040327137336,False
2023-03-09 05:15:00,neg,-7875.399212204371,-8989060.358885067,10939.641114933416,False
2023-03-09 05:30:00,neg,-6737.453228564066,-8995797.812113632,4202.187886368483,True
2023-03-09 05:45:00,neg,-2000.5494451408458,-8997798.361558773,2201.6384412273765,True
2023-03-09 06:00:00,neg,-872.8005189807725,-8998671.162077753,1328.8379222471267,True
2023-03-09 06:15:00,neg,-495.66685304979546,-8999166.828930803,833.1710691973567,True
2023-03-10 00:00:00,neg,-33624.47176861464,-9032791.300699417,17208.699300583452,False
2023-03-10 00:15:00,neg,-25707.804315963684,-9058499.10501538,41500.89498461969,False
2023-03-10 00:30:00,neg,-15171.412189931872,-9073670.517205313,26329.482794687152,False
2023-03-10 00:45:00,neg,-10279.355267549206,-9083949.872472862,16050.127527138218,False
2023-03-10 01:00:00,neg,-9147.553313569044,-9093097.42578643,6902.574213569984,True
2023-03-10 01:15:00,neg,-1371.540252414957,-9094468.966038845,5531.0339611545205,True
2023-03-10 01:30:00,neg,-2664.8456450942963,-9097133.81168394,2866.18831606023,True
2023-03-10 01:45:00,neg,-4452.113501628824,-9101585.925185569,48414.07481443137,False
2023-03-10 02:00:00,neg,-7939.6500494075235,-9109525.575234976,40474.424765024334,False
2023-03-10 02:15:00,neg,-8747.277577332341,-9118272.852812309,31727.147187691182,False
2023-03-10 02:30:00,neg,-13978.085941936986,-9132250.938754246,17749.06124575436,False
2023-03-10 02:45:00,neg,-10534.071064565305,-9142785.009818811,7214.99018118903,False
2023-03-10 03:00:00,neg,-7149.087068399524,-9149934.09688721,65.90311278961599,True
2023-03-10 03:15:00,neg,-2859.6539009508115,-9152793.750788162,47206.24921183847,False
2023-03-10 05:30:00,neg,-6337.532444106422,-9159131.283232268,40868.716767732054,False
2023-03-10 05:45:00,neg,-20449.882352264605,-9179581.165584533,20418.834415467456,False
2023-03-10 06:00:00,neg,-4090.8363737864493,-9183672.00195832,16327.998041680083,False
2023-03-10 06:15:00,neg,-2983.129665505132,-9186655.131623825,13344.868376174942,False
2023-03-10 08:30:00,neg,-2711.6030056710943,-9189366.734629497,10633.265370503068,False
2023-03-10 08:45:00,neg,-3680.3537848931237,-9193047.08841439,6952.91158561036,True
2023-03-10 09:00:00,neg,-4569.373150367493,-9197616.461564757,2383.53843524307,True
2023-03-10 09:15:00,neg,-3652.8511661119105,-9201269.31273087,48730.68726913072,False
2023-03-10 09:30:00,neg,-3917.9405040480387,-9205187.253234917,44812.7467650827,False
2023-03-10 09:45:00,neg,-8464.453931451377,-9213651.707166368,36348.29283363186,False
2023-03-10 10:00:00,neg,-14323.157590527715,-9227974.864756895,22025.13524310477,False
2023-03-10 10:15:00,neg,-7862.302954011018,-9235837.167710906,14162.832289094105,False
2023-03-10 11:15:00,neg,-12792.014772633316,-9248629.182483539,1370.8175164610147,True
2023-03-10 11:30:00,neg,-33662.84015268254,-9282292.022636222,17707.97736377828,False
2023-03-10 11:45:00,neg,-11997.054255362475,-9294289.076891584,5710.923108415678,True
2023-03-10 12:30:00,neg,-5120.013815103684,-9299409.090706687,590.9092933125794,True
2023-03-10 13:00:00,neg,-11150.606581554583,-9310559.697288241,39440.30271175876,False
2023-03-10 13:15:00,neg,-15936.031859001625,-9326495.729147242,23504.270852757618,False
2023-03-10 14:00:00,neg,-3797.6991107033327,-9330293.428257946,19706.571742054075,False
2023-03-10 14:15:00,neg,-2073.497130819074,-9332366.925388765,17633.07461123541,False
2023-03-10 15:00:00,neg,-535.0924132132112,-9332902.017801978,17097.982198022306,False
2023-03-10 15:15:00,neg,-13331.508826598001,-9346233.526628576,3766.473371423781,True
2023-03-10 15:30:00,neg,-14532.260069705017,-9360765.786698282,39234.213301718235,False
2023-03-10 15:45:00,neg,-837.261717877903,-9361603.04841616,38396.95158383995,False
2023-03-10 16:15:00,neg,-11818.094061935048,-9373421.142478095,26578.857521904632,False
2023-03-10 16:30:00,neg,-17048.165359624723,-9390469.307837721,9530.69216227904,False
2023-03-11 00:15:00,neg,-357.51020559759,-9390826.818043318,9173.181956682354,False
2023-03-11 00:45:00,neg,-1131.4944120398823,-9391958.312455358,8041.687544642016,False
2023-03-11 01:00:00,neg,-143.05188127120383,-9392101.364336628,7898.635663371533,False
2023-03-12 21:30:00,neg,-32.60366483931381,-9392133.968001468,7866.031998531893,False
2023-03-12 21:45:00,neg,-3.6425075439480943,-9392137.610509012,7862.3894909881055,False
2023-03-13 13:30:00,neg,-2343.3380813078847,-9394480.94859032,5519.051409680396,True
2023-03-13 13:45:00,neg,-2535.093080940839,-9397016.041671261,2983.9583287388086,True
2023-03-13 14:15:00,neg,-8310.881485906151,-9405326.923157167,44673.07684283331,False
2023-03-13 14:30:00,neg,-9594.887413930004,-9414921.810571097,35078.18942890316,False
2023-03-13 14:45:00,neg,-14162.43205471701,-9429084.242625814,20915.75737418607,False
2023-03-13 15:00:00,neg,-204.98873136297138,-9429289.231357178,20710.76864282228,False
2023-03-13 15:15:00,neg,-11382.842045378253,-9440672.073402556,9327.92659744434,False
2023-03-13 15:30:00,neg,-42322.85377233387,-9482994.92717489,17005.072825109586,False
2023-03-14 10:30:00,neg,-7935.97375104046,-9490930.90092593,9069.09907406941,False
2023-03-14 10:45:00,neg,-21311.756922414737,-9512242.657848345,37757.342151654884,False
2023-03-14 11:00:00,neg,-17692.93934768233,-9529935.597196028,20064.402803972363,False
2023-03-14 11:45:00,neg,-6300.335248730278,-9536235.932444759,13764.067555241287,False
2023-03-15 16:15:00,neg,-10374.901892126978,-9546610.834336886,3389.1656631138176,True
2023-03-15 16:30:00,neg,-20513.663079143495,-9567124.497416029,32875.50258397125,False
2023-03-15 16:45:00,neg,-26600.752401639475,-9593725.249817668,6274.750182332471,True
2023-03-15 17:00:00,neg,-15188.678627514351,-9608913.928445183,41086.07155481726,False
2023-03-15 17:15:00,neg,-23760.988804006745,-9632674.91724919,17325.08275081031,False
2023-03-15 17:45:00,neg,-8704.75679251773,-9641379.674041707,8620.325958292931,False
2023-03-15 18:00:00,neg,-27446.374886691763,-9668826.048928399,31173.95107160136,False
2023-03-15 18:15:00,neg,-18714.4952093461,-9687540.544137744,12459.455862255767,False
2023-03-15 18:30:00,neg,-26268.700863529615,-9713809.245001273,36190.75499872677,False
2023-03-15 18:45:00,neg,-43146.36428142285,-9756955.609282697,43044.39071730338,False
2023-03-15 19:00:00,neg,-60002.22864137579,-9816957.837924073,33042.16207592748,False
2023-03-15 19:15:00,neg,-39418.20300757627,-9856376.04093165,43623.959068350494,False
2023-03-15 19:30:00,neg,-24656.353543148067,-9881032.394474797,18967.60552520305,False
2023-03-15 19:45:00,neg,-24885.622317034853,-9905918.016791832,44081.9832081683,False
2023-03-15 20:00:00,neg,-11585.044643952175,-9917503.061435783,32496.938564216718,False
2023-03-15 20:15:00,neg,-2164.646359171374,-9919667.707794955,30332.292205045,False
2023-03-16 16:30:00,neg,-12247.375997010744,-9931915.083791966,18084.91620803438,False
2023-03-17 00:00:00,neg,-4829.762861703993,-9936744.84665367,13255.153346329927,False
2023-03-17 00:15:00,neg,-698.314069160339,-9937443.160722831,12556.839277168736,False
2023-03-17 00:30:00,neg,-908.7506979974609,-9938351.91142083,11648.088579170406,False
2023-03-17 00:45:00,neg,-2335.913989905487,-9940687.825410735,9312.174589265138,False
2023-03-17 01:00:00,neg,-1156.668519652511,-9941844.493930388,8155.506069611758,False
2023-03-17 01:15:00,neg,-5488.588423029044,-9947333.082353417,2666.9176465831697,True
2023-03-17 01:30:00,neg,-6976.030427153937,-9954309.112780571,45690.887219429016,False
2023-03-17 01:45:00,neg,-2202.17495759811,-9956511.287738169,43488.71226183139,False
2023-03-17 02:00:00,neg,-7175.050620311024,-9963686.33835848,36313.66164151952,False
2023-03-17 02:15:00,neg,-4208.732847114378,-9967895.071205596,32104.92879440449,False
2023-03-17 02:30:00,neg,-1617.9099114857738,-9969512.98111708,30487.018882919103,False
2023-03-17 03:00:00,neg,-2028.776106271263,-9971541.757223353,28458.24277664721,False
2023-03-17 03:15:00,neg,-3379.196836210115,-9974920.954059564,25079.045940436423,False
2023-03-17 03:30:00,neg,-1864.640273930514,-9976785.594333494,23214.405666505918,False
2023-03-17 03:45:00,neg,-2533.7889425722856,-9979319.383276066,20680.61672393419,False
2023-03-17 04:00:00,neg,-3785.5429494123564,-9983104.926225478,16895.07377452217,False
2023-03-17 15:45:00,neg,-7150.579339949699,-9990255.505565427,9744.494434572756,False
2023-03-19 23:15:00,neg,-2.4169574051251814,-9990257.922522832,9742.077477168292,False
2023-03-19 23:30:00,neg,-13.530956761454249,-9990271.453479594,9728.54652040638,False
2023-03-20 10:15:00,neg,-692.1291539162152,-9990963.58263351,9036.417366489768,False
2023-03-20 11:30:00,neg,-25009.750611558513,-10015973.333245069,34026.66675493121,False
2023-03-20 11:45:00,neg,-20989.93845435578,-10036963.271699425,13036.728300575167,False
2023-03-21 07:15:00,neg,-3136.5761722394604,-10040099.847871665,9900.152128335088,False
2023-03-21 07:30:00,neg,-4343.990454496841,-10044443.838326162,5556.161673838273,True
2023-03-21 07:45:00,neg,-3771.5260629863114,-10048215.364389148,1784.6356108523905,True
2023-03-21 08:00:00,neg,-2312.9789982669304,-10050528.343387414,49471.65661258623,False
2023-03-21 08:15:00,neg,-5183.419723810093,-10055711.763111224,44288.2368887756,False
2023-03-21 08:30:00,neg,-3031.446555944293,-10058743.209667169,41256.79033283144,False
2023-03-21 08:45:00,neg,-4214.429504980266,-10062957.639172148,37042.36082785204,False
2023-03-21 09:00:00,neg,-2379.226079971584,-10065336.86525212,34663.13474787958,False
2023-03-21 09:15:00,neg,-1986.2589053131146,-10067323.124157434,32676.87584256567,False
2023-03-21 09:30:00,neg,-8440.697271883824,-10075763.821429318,24236.178570682183,False
2023-03-21 09:45:00,neg,-20932.1841058179,-10096696.005535135,3303.9944648649544,True
2023-03-21 10:00:00,neg,-14847.604382088968,-10111543.609917223,38456.39008277655,False
2023-03-21 10:15:00,neg,-19239.810883182705,-10130783.420800406,19216.579199593514,False
2023-03-21 10:30:00,neg,-3857.7740335729695,-10134641.194833979,15358.80516602099,False
2023-03-21 11:00:00,neg,-1431.4687966149254,-10136072.663630594,13927.336369406432,False
2023-03-22 00:00:00,neg,-8938.4237368464,-10145011.08736744,4988.912632560357,True
2023-03-22 00:15:00,neg,-2034.463350239473,-10147045.55071768,2954.4492823202163,True
2023-03-22 00:30:00,neg,-2461.6326750320372,-10149507.183392711,492.81660728901625,True
2023-03-22 00:45:00,neg,-2952.0117117286463,-10152459.195104439,47540.80489556119,False
2023-03-22 01:00:00,neg,-9496.370126722086,-10161955.565231161,38044.43476883881,False
2023-03-22 01:15:00,neg,-9175.108116576368,-10171130.673347738,28869.32665226236,False
2023-03-22 01:30:00,neg,-14316.047062800728,-10185446.720410539,14553.279589461163,False
2023-03-22 01:45:00,neg,-11201.635238096047,-10196648.355648635,3351.6443513650447,True
2023-03-22 02:00:00,neg,-12116.824815395657,-10208765.180464031,41234.819535968825,False
2023-03-22 02:15:00,neg,-11170.764417160382,-10219935.944881191,30064.055118808523,False
2023-03-22 02:30:00,neg,-7898.897799598358,-10227834.84268079,22165.15731921047,False
2023-03-22 02:45:00,neg,-7847.005005507187,-10235681.847686296,14318.152313703671,False
2023-03-22 03:00:00,neg,-8527.010912915952,-10244208.858599212,5791.141400787979,True
2023-03-22 03:15:00,neg,-9381.370146752013,-10253590.228745963,46409.771254036576,False
2023-03-22 03:30:00,neg,-14166.238204570713,-10267756.466950534,32243.53304946609,False
2023-03-22 03:45:00,neg,-15039.322776008097,-10282795.789726542,17204.21027345769,False
2023-03-22 04:00:00,neg,-13175.347976744131,-10295971.137703286,4028.862296713516,True
2023-03-22 04:15:00,neg,-21007.75631223063,-10316978.894015517,33021.105984482914,False
2023-03-22 04:30:00,neg,-19199.573070489943,-10336178.467086008,13821.532913992181,False
2023-03-22 04:45:00,neg,-12365.651032151647,-10348544.11811816,1455.881881840527,True
2023-03-22 05:00:00,neg,-8795.144576643555,-10357339.262694802,42660.737305197865,False
2023-03-22 05:15:00,neg,-9598.83835383443,-10366938.101048637,33061.89895136282,False
2023-03-22 05:30:00,neg,-10216.215599358025,-10377154.316647995,22845.683352004737,False
2023-03-22 05:45:00,neg,-11945.703180261618,-10389100.019828256,10899.98017174378,False
2023-03-22 06:00:00,neg,-14308.694395118997,-10403408.714223376,46591.285776624456,False
2023-03-22 06:15:00,neg,-22749.928334564633,-10426158.64255794,23841.357442060485,False
2023-03-22 06:30:00,neg,-13435.11630309395,-10439593.758861033,10406.241138966754,False
2023-03-22 06:45:00,neg,-14556.561209648078,-10454150.320070682,45849.67992931791,False
2023-03-22 07:00:00,neg,-14866.011197875874,-10469016.331268558,30983.66873144172,False
2023-03-22 07:15:00,neg,-15479.52136152206,-10484495.85263008,15504.147369919345,False
2023-03-22 07:30:00,neg,-12029.303804788784,-10496525.15643487,3474.8435651306063,True
2023-03-22 07:45:00,neg,-15322.453292848846,-10511847.609727718,38152.390272282064,False
2023-03-22 08:00:00,neg,-12114.41888421443,-10523962.028611932,26037.97138806805,False
2023-03-22 08:15:00,neg,-14617.137744356727,-10538579.166356288,11420.833643712103,False
2023-03-22 08:30:00,neg,-15210.37957791468,-10553789.545934202,46210.45406579785,False
2023-03-22 08:45:00,neg,-12354.867531615637,-10566144.413465818,33855.58653418161,False
2023-03-22 09:00:00,neg,-7897.519416459531,-10574041.932882277,25958.067117722705,False
2023-03-22 09:15:00,neg,-10774.30357197942,-10584816.236454256,15183.763545744121,False
2023-03-22 09:30:00,neg,-12416.239177434487,-10597232.47563169,2767.524368310347,True
2023-03-22 09:45:00,neg,-12819.988519791736,-10610052.464151481,39947.53584851883,False
2023-03-22 10:00:00,neg,-24390.692753242212,-10634443.156904723,15556.843095276505,False
2023-03-22 10:15:00,neg,-33509.51208141772,-10667952.668986142,32047.33101385832,False
2023-03-22 10:30:00,neg,-31811.27899863208,-10699763.947984774,236.05201522633433,True
2023-03-22 10:45:00,neg,-41091.37162438965,-10740855.319609163,9144.680390836671,False
2023-03-22 11:00:00,neg,-32818.12295067119,-10773673.442559835,26326.55744016543,False
2023-03-22 11:15:00,neg,-21658.40506988342,-10795331.847629718,4668.1523702815175,True
2023-03-22 11:30:00,neg,-15948.503782148386,-10811280.351411866,38719.648588133976,False
2023-03-22 11:45:00,neg,-3341.394581948033,-10814621.745993813,35378.2540061865,False
2023-03-22 12:15:00,neg,-395.97355130104603,-10815017.719545115,34982.280454885215,False
2023-03-22 17:00:00,neg,-723.0749703183864,-10815740.794515433,34259.20548456721,False
2023-03-22 17:15:00,neg,-699.4215151511651,-10816440.216030585,33559.78396941535,False
2023-03-23 22:00:00,neg,-9934.408820703404,-10826374.624851288,23625.375148711726,False
2023-03-23 22:30:00,neg,-12440.676474339649,-10838815.301325629,11184.698674371466,False
2023-03-23 22:45:00,neg,-27373.473990095725,-10866188.775315724,33811.22468427569,False
2023-03-23 23:30:00,neg,-5662.221426967297,-10871850.996742692,28149.003257308155,False
2023-03-23 23:45:00,neg,-5185.481476925455,-10877036.478219617,22963.521780382842,False
2023-03-24 13:00:00,neg,-9192.969667531785,-10886229.447887149,13770.552112851292,False
2023-03-24 13:15:00,neg,-9112.120529309366,-10895341.568416458,4658.431583542377,True
2023-03-24 13:30:00,neg,-14785.914044062289,-10910127.48246052,39872.5175394807,False
2023-03-24 13:45:00,neg,-3196.369716343743,-10913323.852176864,36676.1478231363,False
2023-03-24 14:00:00,neg,-5261.118184963975,-10918584.970361827,31415.02963817306,False
2023-03-24 14:15:00,neg,-22753.450043793706,-10941338.42040562,8661.579594379291,False
2023-03-24 15:15:00,neg,-9068.59735404042,-10950407.01775966,49592.98224033974,False
2023-03-24 15:30:00,neg,-2526.860037016877,-10952933.877796678,47066.12220332213,False
2023-03-26 21:00:00,neg,-29997.030893968993,-10982930.908690646,17069.09130935371,False
2023-03-26 21:30:00,neg,-1.5508439125020312,-10982932.45953456,17067.5404654406,False
2023-03-26 21:45:00,neg,-5.00003687945385,-10982937.45957144,17062.540428560227,False
2023-03-27 09:30:00,neg,-586.8091297930698,-10983524.268701233,16475.73129876703,False
2023-03-27 09:45:00,neg,-836.3050852738908,-10984360.573786506,15639.42621349357,False
2023-03-27 11:00:00,neg,-10967.472851655724,-10995328.046638163,4671.953361837193,True
2023-03-27 11:15:00,neg,-3379.6765442247847,-10998707.723182388,1292.27681761235,True
2023-03-28 00:00:00,neg,-5502.794418201596,-11004210.517600589,45789.4823994115,False
2023-03-28 00:15:00,neg,-945.5752639668351,-11005156.092864556,44843.90713544376,False
2023-03-28 00:30:00,neg,-959.7164559072902,-11006115.809320463,43884.19067953713,False
2023-03-28 00:45:00,neg,-1644.9904416599436,-11007760.799762122,42239.20023787767,False
2023-03-28 01:00:00,neg,-1959.5563785799698,-11009720.356140703,40279.64385929704,False
2023-03-28 01:15:00,neg,-2965.9010079922873,-11012686.257148696,37313.74285130389,False
2023-03-28 01:30:00,neg,-2606.0698080767597,-11015292.326956773,34707.67304322682,False
2023-03-28 01:45:00,neg,-3020.984872032419,-11018313.311828805,31686.688171194866,False
2023-03-28 02:00:00,neg,-2765.617025546953,-11021078.928854352,28921.071145648137,False
2023-03-28 02:15:00,neg,-976.5483968166521,-11022055.477251168,27944.52274883166,False
2023-03-29 09:15:00,neg,-3405.3558624204493,-11025460.833113588,24539.166886411607,False
2023-03-29 09:45:00,neg,-2144.66924704365,-11027605.502360633,22394.497639367357,False
2023-03-29 10:00:00,neg,-3367.499103664716,-11030973.001464298,19026.998535702005,False
2023-03-29 10:15:00,neg,-15648.9057758909,-11046621.90724019,3378.092759810388,True
2023-03-29 10:30:00,neg,-1558.2420532750457,-11048180.149293466,1819.8507065344602,True
2023-03-29 19:00:00,neg,-1409.7081133011513,-11049589.857406767,410.1425932329148,True
2023-03-29 19:45:00,neg,-1854.8455147963741,-11051444.702921564,48555.29707843624,False
2023-03-29 20:00:00,neg,-1474.5117627775353,-11052919.214684341,47080.7853156589,False
2023-03-30 03:45:00,neg,-267.13192760959714,-11053186.34661195,46813.65338804945,False
2023-03-30 04:00:00,neg,-428.4223261836779,-11053614.768938133,46385.23106186651,False
2023-03-30 04:15:00,neg,-6765.510250960349,-11060380.279189093,39619.72081090696,False
2023-03-30 04:30:00,neg,-9072.906662708114,-11069453.185851801,30546.814148198813,False
2023-03-30 04:45:00,neg,-12182.715904402212,-11081635.901756203,18364.098243797198,False
2023-03-30 05:00:00,neg,-10952.482808877678,-11092588.38456508,7411.615434920415,False
2023-03-30 05:15:00,neg,-10027.32500265103,-11102615.709567731,47384.290432268754,False
2023-03-30 05:30:00,neg,-8788.1924551462,-11111403.902022878,38596.09797712229,False
2023-03-30 05:45:00,neg,-8307.686582609036,-11119711.588605486,30288.411394514143,False
2023-03-30 06:00:00,neg,-11521.909675573692,-11131233.49828106,18766.501718940213,False
2023-03-30 06:15:00,neg,-10419.271910932728,-11141652.770191992,8347.229808008298,False
2023-03-30 06:30:00,neg,-6794.82605075654,-11148447.596242748,1552.403757251799,True
2023-03-30 06:45:00,neg,-5028.8710410484155,-11153476.467283797,46523.53271620348,False
2023-03-30 07:00:00,neg,-4645.272862836911,-11158121.740146633,41878.25985336676,False
2023-03-30 07:15:00,neg,-4857.092321774523,-11162978.832468407,37021.16753159277,False
2023-03-30 07:30:00,neg,-2475.669314046128,-11165454.501782453,34545.49821754731,False
2023-03-30 07:45:00,neg,-223.1384572496606,-11165677.640239703,34322.35976029746,False
2023-03-30 09:15:00,neg,-4782.418994540877,-11170460.059234243,29539.940765757114,False
2023-03-30 09:30:00,neg,-3222.7069780954694,-11173682.766212339,26317.23378766142,False
2023-03-30 09:45:00,neg,-2234.5258452701655,-11175917.29205761,24082.707942390814,False
2023-03-30 10:15:00,neg,-18471.349306897173,-11194388.641364506,5611.3586354944855,True
2023-03-30 10:30:00,neg,-415.0604596249511,-11194803.70182413,5196.29817586951,True
2023-03-31 22:30:00,neg,-5640.5380056111735,-11200444.239829741,49555.76017025858,False
2023-03-31 22:45:00,neg,-4629.020064979911,-11205073.259894721,44926.74010527879,False
2023-03-31 23:00:00,neg,-10914.589035020617,-11215987.848929742,34012.15107025765,False
2023-03-31 23:15:00,neg,-9447.364769135213,-11225435.213698877,24564.78630112298,False
2023-03-31 23:30:00,neg,-9303.552291866781,-11234738.765990743,15261.234009256586,False
2023-03-31 23:45:00,neg,-8646.570845776716,-11243385.33683652,6614.663163479418,True
2023-04-02 22:30:00,neg,-1.6553130028947236,-11243386.992149524,6613.007850475609,True
2023-04-03 03:00:00,neg,-2337.0012904137348,-11245723.993439939,4276.006560061127,True
2023-04-03 03:15:00,neg,-7603.0721430542335,-11253327.065582993,46672.93441700749,False
2023-04-03 05:15:00,neg,-780.315828059268,-11254107.381411051,45892.61858894862,False
2023-04-03 05:45:00,neg,-3766.1782535609696,-11257873.559664613,42126.440335387364,False
2023-04-03 06:00:00,neg,-10705.998033460643,-11268579.557698073,31420.442301927134,False
2023-04-03 06:15:00,neg,-16497.661094896874,-11285077.21879297,14922.781207030639,False
2023-04-03 06:30:00,neg,-23827.021740598244,-11308904.240533568,41095.759466432035,False
2023-04-03 06:45:00,neg,-22978.10381395764,-11331882.344347525,18117.655652474612,False
2023-04-03 07:00:00,neg,-16557.99419084707,-11348440.338538373,1559.6614616271108,True
2023-04-03 07:15:00,neg,-18673.08186214582,-11367113.420400519,32886.579599481076,False
2023-04-03 07:30:00,neg,-17231.081199843582,-11384344.501600362,15655.49839963764,False
2023-04-03 07:45:00,neg,-18385.510145812295,-11402730.011746176,47269.98825382441,False
2023-04-03 08:00:00,neg,-24262.896074373213,-11426992.907820549,23007.092179451138,False
2023-04-03 08:15:00,neg,-26587.953914496422,-11453580.861735046,46419.13826495409,False
2023-04-03 08:30:00,neg,-20597.889060214664,-11474178.75079526,25821.24920473993,False
2023-04-03 08:45:00,neg,-22964.790793333817,-11497143.541588593,2856.4584114067256,True
2023-04-03 09:00:00,neg,-24969.660984700557,-11522113.202573294,27886.79742670618,False
2023-04-03 09:15:00,neg,-22224.809757043364,-11544338.012330336,5661.987669663504,True
2023-04-03 09:30:00,neg,-3355.805684009294,-11547693.818014346,2306.181985653937,True
2023-04-04 05:00:00,neg,-4033.9135117232518,-11551727.73152607,48272.26847393066,False
2023-04-04 05:15:00,neg,-5201.937443438182,-11556929.668969508,43070.33103049174,False
2023-04-04 05:30:00,neg,-7747.005257079532,-11564676.674226588,35323.32577341236,False
2023-04-04 05:45:00,neg,-5734.957634021194,-11570411.631860608,29588.368139391765,False
2023-04-04 06:00:00,neg,-9600.513099798487,-11580012.144960407,19987.855039592832,False
2023-04-04 06:15:00,neg,-7708.157490764332,-11587720.302451171,12279.697548829019,False
2023-04-04 06:30:00,neg,-7733.271555232853,-11595453.574006405,4546.425993595272,True
2023-04-04 06:45:00,neg,-6268.683847358199,-11601722.257853763,48277.74214623682,False
2023-04-04 07:00:00,neg,-6933.477406378456,-11608655.735260142,41344.26473985799,False
2023-04-04 07:15:00,neg,-9082.853271372083,-11617738.588531515,32261.41146848537,False
2023-04-04 07:30:00,neg,-6944.462268308979,-11624683.050799824,25316.949200175703,False
2023-04-04 07:45:00,neg,-8875.052750495444,-11633558.10355032,16441.89644967951,False
2023-04-04 08:15:00,neg,-4373.770758748642,-11637931.874309069,12068.125690931454,False
2023-04-04 08:30:00,neg,-4610.772262763135,-11642542.646571832,7457.353428168222,False
2023-04-04 08:45:00,neg,-9126.066585397522,-11651668.71315723,48331.286842770875,False
2023-04-04 09:00:00,neg,-16219.182350440893,-11667887.895507671,32112.10449232906,False
2023-04-04 09:15:00,neg,-15348.563698528827,-11683236.4592062,16763.540793800727,False
2023-04-04 09:30:00,neg,-4174.847037268242,-11687411.306243468,12588.693756531924,False
2023-04-04 16:00:00,neg,-7524.6113776749235,-11694935.917621143,5064.082378856838,True
2023-04-04 16:15:00,neg,-9174.852106905333,-11704110.769728048,45889.23027195223,False
2023-04-04 16:30:00,neg,-441.8271314696007,-11704552.596859517,45447.403140483424,False
2023-04-05 20:00:00,neg,-6024.631393969239,-11710577.228253486,39422.771746514365,False
2023-04-05 20:15:00,neg,-11957.233649709935,-11722534.461903196,27465.53809680417,False
2023-04-05 20:30:00,neg,-12823.519918937103,-11735357.981822133,14642.018177866936,False
2023-04-05 20:45:00,neg,-8635.810185463894,-11743993.792007597,6006.207992402837,True
2023-04-05 21:00:00,neg,-9342.35802164052,-11753336.150029238,46663.84997076169,False
2023-04-05 21:15:00,neg,-1842.1253677187722,-11755178.275396958,44821.72460304201,False
2023-04-05 21:45:00,neg,-1232.1475913101933,-11756410.422988268,43589.577011732385,False
2023-04-06 04:15:00,neg,-7377.158700955728,-11763787.581689224,36212.41831077635,False
2023-04-06 04:30:00,neg,-9715.012402708278,-11773502.594091931,26497.405908068642,False
2023-04-06 04:45:00,neg,-4975.883852910697,-11778478.477944842,21521.52205515839,False
2023-04-06 05:15:00,neg,-152.48923431041754,-11778630.967179151,21369.032820848748,False
2023-04-06 05:30:00,neg,-2613.622708995417,-11781244.589888146,18755.410111853853,False
2023-04-06 05:45:00,neg,-6426.209536020324,-11787670.799424166,12329.20057583414,False
2023-04-06 06:00:00,neg,-11512.154360722323,-11799182.953784889,817.0462151113898,True
2023-04-06 06:15:00,neg,-6928.421836824507,-11806111.375621714,43888.6243782863,False
2023-04-06 06:30:00,neg,-4353.771032940656,-11810465.146654654,39534.853345345706,False
2023-04-06 06:45:00,neg,-1407.486486632173,-11811872.633141287,38127.36685871333,False
2023-04-06 07:00:00,neg,-126.28262610613443,-11811998.915767392,38001.08423260786,False
2023-04-06 07:15:00,neg,-1221.6833140085143,-11813220.5990814,36779.40091859922,False
2023-04-06 07:30:00,neg,-1452.7855642850607,-11814673.384645686,35326.61535431445,False
2023-04-06 07:45:00,neg,-94.42807091216885,-11814767.812716598,35232.18728340231,False
2023-04-06 08:15:00,neg,-1603.1568365366008,-11816370.969553133,33629.03044686653,False
