<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
221221;103000;1.2164000;1.2170000;1.2159000;1.2170000;37345
221221;104500;1.2170000;1.2179000;1.2164000;1.2166000;42258
221221;110000;1.2167000;1.2183000;1.2162000;1.2181000;39795
221221;111500;1.2181000;1.2183000;1.2146000;1.2156000;46229
221221;113000;1.2157000;1.2164000;1.2148000;1.2154000;52027
221221;114500;1.2155000;1.2156000;1.2142000;1.2150000;52165
221221;120000;1.2149000;1.2159000;1.2142000;1.2151000;44113
221221;121500;1.2151000;1.2156000;1.2137000;1.2147000;45072
221221;123000;1.2147000;1.2149000;1.2127000;1.2132000;41061
221221;124500;1.2132000;1.2137000;1.2126000;1.2131000;41691
221221;130000;1.2131000;1.2141000;1.2129000;1.2138000;38303
221221;131500;1.2138000;1.2142000;1.2132000;1.2139000;34082
221221;133000;1.2138000;1.2140000;1.2126000;1.2139000;38125
221221;134500;1.2139000;1.2146000;1.2119000;1.2124000;46329
221221;140000;1.2123000;1.2134000;1.2120000;1.2131000;34188
221221;141500;1.2132000;1.2137000;1.2117000;1.2120000;39168
221221;143000;1.2120000;1.2122000;1.2098000;1.2102000;35013
221221;144500;1.2102000;1.2105000;1.2093000;1.2099000;37313
221221;150000;1.2099000;1.2107000;1.2091000;1.2098000;46218
221221;151500;1.2098000;1.2109000;1.2091000;1.2093000;40829
221221;153000;1.2092000;1.2104000;1.2084000;1.2095000;37031
221221;154500;1.2094000;1.2109000;1.2092000;1.2106000;36569
221221;160000;1.2106000;1.2133000;1.2102000;1.2129000;40340
221221;161500;1.2129000;1.2143000;1.2125000;1.2134000;46224
221221;163000;1.2135000;1.2151000;1.2132000;1.2138000;45751
221221;164500;1.2137000;1.2164000;1.2135000;1.2159000;42988
221221;170000;1.2160000;1.2161000;1.2132000;1.2141000;48308
221221;171500;1.2141000;1.2143000;1.2119000;1.2119000;55006
221221;173000;1.2120000;1.2126000;1.2100000;1.2113000;49372
221221;174500;1.2113000;1.2116000;1.2095000;1.2100000;62141
221221;180000;1.2100000;1.2114000;1.2090000;1.2094000;54134
221221;181500;1.2095000;1.2115000;1.2085000;1.2113000;69653
221221;183000;1.2112000;1.2114000;1.2094000;1.2106000;56481
221221;184500;1.2105000;1.2133000;1.2102000;1.2119000;55563
221221;190000;1.2119000;1.2126000;1.2103000;1.2107000;60543
221221;191500;1.2109000;1.2113000;1.2093000;1.2098000;43301
221221;193000;1.2098000;1.2100000;1.2083000;1.2084000;38078
221221;194500;1.2085000;1.2096000;1.2082000;1.2093000;40386
221221;200000;1.2093000;1.2097000;1.2068000;1.2070000;47253
221221;201500;1.2070000;1.2076000;1.2055000;1.2060000;44427
221221;203000;1.2060000;1.2066000;1.2053000;1.2057000;35050
221221;204500;1.2055000;1.2074000;1.2054000;1.2073000;33530
221221;210000;1.2073000;1.2074000;1.2063000;1.2068000;34754
221221;211500;1.2067000;1.2075000;1.2058000;1.2062000;39880
221221;213000;1.2062000;1.2071000;1.2058000;1.2066000;40181
221221;214500;1.2066000;1.2078000;1.2064000;1.2077000;34269
221221;220000;1.2077000;1.2082000;1.2073000;1.2077000;24370
221221;221500;1.2077000;1.2096000;1.2076000;1.2088000;30877
221221;223000;1.2088000;1.2094000;1.2086000;1.2091000;25471
221221;224500;1.2090000;1.2097000;1.2088000;1.2090000;26266
221221;230000;1.2091000;1.2094000;1.2076000;1.2081000;32111
221221;231500;1.2081000;1.2091000;1.2074000;1.2090000;28213
221221;233000;1.2090000;1.2092000;1.2083000;1.2085000;21962
221221;234500;1.2085000;1.2089000;1.2083000;1.2087000;24937
221222;000000;1.2088000;1.2095000;1.2082000;1.2088000;32005
221222;001500;1.2087000;1.2088000;1.2079000;1.2083000;17165
221222;003000;1.2084000;1.2086000;1.2077000;1.2079000;11267
221222;004500;1.2080000;1.2085000;1.2078000;1.2079000;16002
221222;010000;1.2081000;1.2085000;1.2078000;1.2082000;7563
221222;011500;1.2083000;1.2084000;1.2074000;1.2080000;533
221222;013000;1.2079000;1.2082000;1.2071000;1.2073000;1419
221222;014500;1.2074000;1.2082000;1.2073000;1.2081000;13172
221222;020000;1.2081000;1.2082000;1.2077000;1.2082000;8946
221222;021500;1.2081000;1.2082000;1.2071000;1.2078000;11685
221222;023000;1.2077000;1.2082000;1.2075000;1.2081000;14373
221222;024500;1.2081000;1.2082000;1.2075000;1.2079000;15571
221222;030000;1.2080000;1.2080000;1.2072000;1.2076000;13090
221222;031500;1.2075000;1.2085000;1.2074000;1.2079000;27333
221222;033000;1.2079000;1.2084000;1.2077000;1.2082000;20193
221222;034500;1.2082000;1.2084000;1.2076000;1.2084000;23001
221222;040000;1.2083000;1.2103000;1.2081000;1.2102000;23834
221222;041500;1.2103000;1.2113000;1.2093000;1.2111000;34934
221222;043000;1.2111000;1.2113000;1.2104000;1.2108000;27446
221222;044500;1.2109000;1.2114000;1.2104000;1.2110000;26875
221222;050000;1.2110000;1.2113000;1.2106000;1.2111000;22671
221222;051500;1.2111000;1.2118000;1.2108000;1.2117000;22695
221222;053000;1.2117000;1.2121000;1.2108000;1.2111000;33011
221222;054500;1.2112000;1.2113000;1.2107000;1.2112000;27285
221222;060000;1.2112000;1.2123000;1.2111000;1.2118000;25628
221222;061500;1.2118000;1.2123000;1.2117000;1.2121000;20045
221222;063000;1.2121000;1.2126000;1.2118000;1.2121000;19553
221222;064500;1.2121000;1.2131000;1.2120000;1.2128000;22600
221222;070000;1.2128000;1.2135000;1.2127000;1.2133000;17091
221222;071500;1.2134000;1.2134000;1.2126000;1.2132000;21646
221222;073000;1.2131000;1.2133000;1.2117000;1.2119000;19108
221222;074500;1.2119000;1.2121000;1.2114000;1.2117000;25059
221222;080000;1.2118000;1.2122000;1.2116000;1.2121000;21431
221222;081500;1.2121000;1.2124000;1.2118000;1.2122000;31757
221222;083000;1.2122000;1.2129000;1.2120000;1.2128000;26919
221222;084500;1.2128000;1.2129000;1.2122000;1.2127000;28329
221222;090000;1.2126000;1.2128000;1.2116000;1.2118000;25968
221222;091500;1.2118000;1.2124000;1.2116000;1.2122000;29708
221222;093000;1.2122000;1.2129000;1.2118000;1.2127000;34817
221222;094500;1.2127000;1.2130000;1.2123000;1.2125000;29737
221222;100000;1.2126000;1.2127000;1.2115000;1.2118000;37403
221222;101500;1.2119000;1.2119000;1.2101000;1.2104000;36145
221222;103000;1.2104000;1.2114000;1.2099000;1.2112000;33441
221222;104500;1.2113000;1.2122000;1.2108000;1.2117000;28147
221222;110000;1.2118000;1.2133000;1.2112000;1.2131000;39507
221222;111500;1.2130000;1.2139000;1.2122000;1.2129000;46890
221222;113000;1.2129000;1.2148000;1.2127000;1.2138000;48929
221222;114500;1.2138000;1.2140000;1.2105000;1.2107000;45011
221222;120000;1.2108000;1.2118000;1.2105000;1.2115000;40053
221222;121500;1.2116000;1.2129000;1.2100000;1.2103000;41596
221222;123000;1.2102000;1.2103000;1.2089000;1.2091000;35353
221222;124500;1.2091000;1.2107000;1.2086000;1.2101000;34303
221222;130000;1.2102000;1.2109000;1.2094000;1.2099000;45048
221222;131500;1.2099000;1.2109000;1.2084000;1.2086000;45227
221222;133000;1.2086000;1.2095000;1.2083000;1.2087000;36702
221222;134500;1.2088000;1.2102000;1.2079000;1.2079000;42508
221222;140000;1.2080000;1.2084000;1.2072000;1.2083000;35739
221222;141500;1.2083000;1.2089000;1.2069000;1.2071000;45575
221222;143000;1.2071000;1.2078000;1.2061000;1.2075000;37170
221222;144500;1.2075000;1.2076000;1.2059000;1.2061000;43814
221222;150000;1.2061000;1.2064000;1.2040000;1.2045000;37403
221222;151500;1.2045000;1.2054000;1.2040000;1.2053000;39133
221222;153000;1.2053000;1.2059000;1.2040000;1.2042000;36658
221222;154500;1.2044000;1.2046000;1.2036000;1.2041000;32932
221222;160000;1.2041000;1.2060000;1.2038000;1.2057000;40178
221222;161500;1.2057000;1.2058000;1.2044000;1.2050000;39388
221222;163000;1.2049000;1.2063000;1.2045000;1.2052000;44216
221222;164500;1.2054000;1.2054000;1.2021000;1.2030000;90809
221222;170000;1.2030000;1.2038000;1.2025000;1.2031000;66219
221222;171500;1.2031000;1.2041000;1.2019000;1.2035000;55905
221222;173000;1.2035000;1.2038000;1.2011000;1.2012000;55460
221222;174500;1.2012000;1.2015000;1.1991000;1.2000000;77006
221222;180000;1.2000000;1.2018000;1.1993000;1.2017000;52612
221222;181500;1.2017000;1.2024000;1.2005000;1.2019000;63699
221222;183000;1.2018000;1.2030000;1.2014000;1.2018000;57822
221222;184500;1.2018000;1.2024000;1.2009000;1.2018000;56891
221222;190000;1.2018000;1.2031000;1.2012000;1.2027000;60636
221222;191500;1.2027000;1.2037000;1.2024000;1.2027000;48929
221222;193000;1.2028000;1.2032000;1.2020000;1.2027000;43897
221222;194500;1.2027000;1.2044000;1.2025000;1.2040000;34566
221222;200000;1.2040000;1.2042000;1.2028000;1.2030000;33762
221222;201500;1.2030000;1.2032000;1.2017000;1.2020000;27761
221222;203000;1.2020000;1.2026000;1.2016000;1.2020000;28645
221222;204500;1.2020000;1.2025000;1.2013000;1.2023000;29338
221222;210000;1.2024000;1.2028000;1.2019000;1.2021000;22374
221222;211500;1.2021000;1.2026000;1.2014000;1.2025000;26237
221222;213000;1.2025000;1.2028000;1.2007000;1.2011000;29881
221222;214500;1.2011000;1.2014000;1.2004000;1.2012000;26408
221222;220000;1.2012000;1.2012000;1.2000000;1.2012000;31417
221222;221500;1.2011000;1.2022000;1.2008000;1.2019000;37554
221222;223000;1.2019000;1.2020000;1.2009000;1.2012000;34544
221222;224500;1.2012000;1.2016000;1.2007000;1.2015000;33445
221222;230000;1.2014000;1.2033000;1.2011000;1.2030000;37356
221222;231500;1.2031000;1.2039000;1.2028000;1.2032000;42355
221222;233000;1.2031000;1.2048000;1.2030000;1.2040000;40771
221222;234500;1.2041000;1.2043000;1.2035000;1.2039000;29053
221223;000000;1.2039000;1.2046000;1.2036000;1.2042000;35941
221223;001500;1.2041000;1.2044000;1.2034000;1.2035000;20294
221223;003000;1.2035000;1.2039000;1.2033000;1.2037000;15110
221223;004500;1.2037000;1.2040000;1.2033000;1.2037000;14474
221223;010000;1.2038000;1.2045000;1.2034000;1.2037000;10024
221223;011500;1.2040000;1.2041000;1.2028000;1.2029000;138
221223;013000;1.2030000;1.2037000;1.2027000;1.2030000;538
221223;014500;1.2029000;1.2039000;1.2027000;1.2037000;2756
221223;020000;1.2033000;1.2042000;1.2031000;1.2033000;3048
221223;021500;1.2032000;1.2042000;1.2031000;1.2038000;11893
221223;023000;1.2036000;1.2042000;1.2033000;1.2038000;74087
221223;024500;1.2039000;1.2042000;1.2036000;1.2038000;37879
221223;030000;1.2038000;1.2041000;1.2036000;1.2037000;17613
221223;031500;1.2037000;1.2041000;1.2036000;1.2039000;29047
221223;033000;1.2040000;1.2044000;1.2031000;1.2033000;31360
221223;034500;1.2033000;1.2038000;1.2032000;1.2034000;21914
221223;040000;1.2034000;1.2036000;1.2017000;1.2020000;27744
221223;041500;1.2021000;1.2032000;1.2017000;1.2031000;34650
221223;043000;1.2030000;1.2037000;1.2028000;1.2036000;29215
221223;044500;1.2036000;1.2040000;1.2029000;1.2034000;39049
221223;050000;1.2033000;1.2047000;1.2033000;1.2045000;38402
221223;051500;1.2045000;1.2049000;1.2041000;1.2043000;33802
221223;053000;1.2043000;1.2051000;1.2042000;1.2049000;31487
221223;054500;1.2049000;1.2053000;1.2044000;1.2047000;29452
221223;060000;1.2047000;1.2051000;1.2037000;1.2040000;27569
221223;061500;1.2041000;1.2046000;1.2039000;1.2043000;27271
221223;063000;1.2042000;1.2050000;1.2039000;1.2048000;26259
221223;064500;1.2049000;1.2049000;1.2041000;1.2045000;23957
221223;070000;1.2045000;1.2052000;1.2044000;1.2049000;18770
221223;071500;1.2049000;1.2058000;1.2048000;1.2056000;14210
221223;073000;1.2057000;1.2058000;1.2053000;1.2056000;17226
221223;074500;1.2056000;1.2057000;1.2049000;1.2052000;21569
221223;080000;1.2052000;1.2054000;1.2040000;1.2043000;25161
221223;081500;1.2043000;1.2044000;1.2037000;1.2038000;21986
221223;083000;1.2038000;1.2042000;1.2036000;1.2041000;20984
221223;084500;1.2041000;1.2043000;1.2037000;1.2042000;28920
221223;090000;1.2042000;1.2043000;1.2033000;1.2035000;32142
221223;091500;1.2035000;1.2039000;1.2030000;1.2032000;25733
221223;093000;1.2032000;1.2035000;1.2027000;1.2031000;21045
221223;094500;1.2032000;1.2043000;1.2030000;1.2042000;31698
221223;100000;1.2042000;1.2044000;1.2037000;1.2039000;28684
221223;101500;1.2039000;1.2048000;1.2032000;1.2043000;34617
221223;103000;1.2043000;1.2049000;1.2041000;1.2045000;30932
221223;104500;1.2046000;1.2067000;1.2038000;1.2064000;32412
221223;110000;1.2064000;1.2071000;1.2061000;1.2064000;32606
221223;111500;1.2064000;1.2072000;1.2056000;1.2064000;54509
221223;113000;1.2063000;1.2066000;1.2054000;1.2055000;44602
221223;114500;1.2055000;1.2062000;1.2050000;1.2055000;37338
221223;120000;1.2056000;1.2061000;1.2048000;1.2053000;37150
221223;121500;1.2053000;1.2060000;1.2045000;1.2049000;38564
221223;123000;1.2050000;1.2050000;1.2040000;1.2048000;38167
221223;124500;1.2048000;1.2065000;1.2043000;1.2064000;35110
221223;130000;1.2063000;1.2075000;1.2060000;1.2065000;39457
221223;131500;1.2066000;1.2067000;1.2048000;1.2055000;36515
221223;133000;1.2055000;1.2066000;1.2054000;1.2064000;30219
221223;134500;1.2063000;1.2077000;1.2063000;1.2068000;28880
221223;140000;1.2068000;1.2078000;1.2064000;1.2076000;30486
221223;141500;1.2076000;1.2088000;1.2074000;1.2087000;28601
221223;143000;1.2087000;1.2090000;1.2075000;1.2079000;28994
221223;144500;1.2079000;1.2080000;1.2067000;1.2069000;31877
221223;150000;1.2069000;1.2075000;1.2060000;1.2069000;32042
221223;151500;1.2069000;1.2076000;1.2059000;1.2073000;29720
221223;153000;1.2074000;1.2079000;1.2064000;1.2068000;23792
221223;154500;1.2068000;1.2071000;1.2054000;1.2056000;29006
221223;160000;1.2057000;1.2070000;1.2055000;1.2068000;31427
221223;161500;1.2068000;1.2072000;1.2062000;1.2065000;34772
221223;163000;1.2065000;1.2069000;1.2054000;1.2055000;39640
221223;164500;1.2054000;1.2077000;1.2022000;1.2068000;108017
221223;170000;1.2068000;1.2072000;1.2035000;1.2044000;87221
221223;171500;1.2044000;1.2055000;1.2031000;1.2037000;68003
221223;173000;1.2037000;1.2046000;1.2030000;1.2040000;53015
221223;174500;1.2039000;1.2050000;1.2027000;1.2039000;70901
221223;180000;1.2040000;1.2045000;1.2032000;1.2038000;54451
221223;181500;1.2039000;1.2056000;1.2034000;1.2051000;89039
221223;183000;1.2051000;1.2064000;1.2047000;1.2063000;59330
221223;184500;1.2063000;1.2086000;1.2061000;1.2080000;59255
221223;190000;1.2080000;1.2080000;1.2055000;1.2060000;50481
221223;191500;1.2059000;1.2066000;1.2048000;1.2063000;48375
221223;193000;1.2062000;1.2066000;1.2055000;1.2059000;49806
221223;194500;1.2058000;1.2070000;1.2055000;1.2065000;42288
221223;200000;1.2065000;1.2068000;1.2051000;1.2053000;29953
221223;201500;1.2053000;1.2061000;1.2048000;1.2060000;35215
221223;203000;1.2060000;1.2069000;1.2055000;1.2066000;37253
221223;204500;1.2065000;1.2070000;1.2058000;1.2059000;30991
221223;210000;1.2059000;1.2064000;1.2050000;1.2052000;32084
221223;211500;1.2052000;1.2055000;1.2043000;1.2045000;28350
221223;213000;1.2044000;1.2048000;1.2037000;1.2042000;25162
221223;214500;1.2043000;1.2044000;1.2029000;1.2032000;22364
221223;220000;1.2033000;1.2034000;1.2026000;1.2033000;20581
221223;221500;1.2033000;1.2036000;1.2027000;1.2034000;31205
221223;223000;1.2034000;1.2036000;1.2030000;1.2034000;18852
221223;224500;1.2035000;1.2036000;1.2029000;1.2032000;17275
221223;230000;1.2033000;1.2042000;1.2030000;1.2040000;22747
221223;231500;1.2040000;1.2050000;1.2036000;1.2045000;23648
221223;233000;1.2045000;1.2046000;1.2037000;1.2038000;20728
221223;234500;1.2038000;1.2041000;1.2033000;1.2037000;21740
221224;000000;1.2037000;1.2049000;1.2035000;1.2046000;26395
221224;001500;1.2045000;1.2053000;1.2044000;1.2053000;8347
221224;003000;1.2052000;1.2053000;1.2045000;1.2050000;7326
221224;004500;1.2050000;1.2052000;1.2046000;1.2047000;6862
221224;010000;1.2047000;1.2053000;1.2044000;1.2051000;10099
221225;204500;1.2058000;1.2058000;1.2058000;1.2058000;13
221225;210000;1.2058000;1.2058000;1.2058000;1.2058000;15
221225;211500;1.2057000;1.2057000;1.2057000;1.2057000;3
221225;220000;1.2051000;1.2051000;1.2051000;1.2051000;4
221225;221500;1.2051000;1.2051000;1.2051000;1.2051000;2
221226;004500;1.2059000;1.2059000;1.2059000;1.2059000;3
221226;010000;1.2058000;1.2058000;1.2058000;1.2058000;3
221226;011500;1.2055000;1.2055000;1.2055000;1.2055000;3
221226;013000;1.2070000;1.2070000;1.2070000;1.2070000;33
221226;014500;1.2070000;1.2071000;1.2057000;1.2058000;381
221226;020000;1.2058000;1.2061000;1.2057000;1.2057000;78
221226;021500;1.2057000;1.2061000;1.2055000;1.2058000;20
221226;023000;1.2056000;1.2065000;1.2053000;1.2064000;130
221226;024500;1.2058000;1.2066000;1.2053000;1.2059000;371
221226;030000;1.2059000;1.2064000;1.2058000;1.2064000;45
221226;031500;1.2062000;1.2064000;1.2062000;1.2062000;9
221226;034500;1.2059000;1.2059000;1.2059000;1.2059000;2
221226;040000;1.2054000;1.2071000;1.2048000;1.2062000;1449
221226;041500;1.2064000;1.2078000;1.2064000;1.2072000;232
221226;043000;1.2070000;1.2070000;1.2067000;1.2067000;25
221226;044500;1.2069000;1.2072000;1.2067000;1.2069000;40
221226;050000;1.2069000;1.2069000;1.2069000;1.2069000;4
221226;051500;1.2069000;1.2069000;1.2067000;1.2068000;33
221226;053000;1.2068000;1.2068000;1.2067000;1.2068000;9
221226;054500;1.2066000;1.2068000;1.2065000;1.2065000;592
221226;060000;1.2065000;1.2069000;1.2065000;1.2067000;22
221226;061500;1.2066000;1.2069000;1.2065000;1.2066000;1755
221226;063000;1.2066000;1.2066000;1.2065000;1.2066000;104
221226;064500;1.2065000;1.2069000;1.2065000;1.2066000;1143
221226;070000;1.2066000;1.2068000;1.2057000;1.2062000;2080
221226;071500;1.2062000;1.2071000;1.2058000;1.2068000;13520
221226;073000;1.2069000;1.2071000;1.2064000;1.2066000;8028
221226;074500;1.2066000;1.2072000;1.2065000;1.2066000;4738
221226;080000;1.2066000;1.2074000;1.2065000;1.2066000;12852
221226;081500;1.2067000;1.2071000;1.2065000;1.2068000;2651
221226;083000;1.2068000;1.2070000;1.2065000;1.2068000;4738
221226;084500;1.2068000;1.2071000;1.2066000;1.2067000;3804
221226;090000;1.2066000;1.2070000;1.2065000;1.2068000;1861
221226;091500;1.2068000;1.2074000;1.2058000;1.2069000;1659
221226;093000;1.2069000;1.2073000;1.2068000;1.2070000;163
221226;094500;1.2071000;1.2071000;1.2059000;1.2061000;126
221226;100000;1.2063000;1.2063000;1.2059000;1.2059000;71
221226;101500;1.2059000;1.2069000;1.2059000;1.2061000;149
221226;103000;1.2062000;1.2062000;1.2061000;1.2061000;12
221226;110000;1.2062000;1.2063000;1.2060000;1.2060000;11
221226;111500;1.2063000;1.2070000;1.2060000;1.2060000;54
221226;113000;1.2061000;1.2061000;1.2053000;1.2055000;37
221226;114500;1.2056000;1.2061000;1.2052000;1.2057000;325
221226;120000;1.2052000;1.2057000;1.2050000;1.2054000;182
221226;121500;1.2054000;1.2056000;1.2049000;1.2053000;119
221226;123000;1.2053000;1.2056000;1.2051000;1.2051000;86
221226;124500;1.2053000;1.2058000;1.2050000;1.2056000;277
221226;130000;1.2056000;1.2061000;1.2052000;1.2057000;576
221226;131500;1.2056000;1.2073000;1.2053000;1.2073000;123
221226;133000;1.2075000;1.2077000;1.2070000;1.2070000;188
221226;134500;1.2073000;1.2077000;1.2067000;1.2073000;121
221226;140000;1.2073000;1.2077000;1.2070000;1.2071000;26
221226;141500;1.2070000;1.2076000;1.2067000;1.2072000;106
221226;143000;1.2074000;1.2077000;1.2071000;1.2073000;67
221226;144500;1.2071000;1.2075000;1.2071000;1.2073000;30
221226;150000;1.2072000;1.2075000;1.2066000;1.2072000;279
221226;151500;1.2071000;1.2078000;1.2068000;1.2077000;331
221226;153000;1.2076000;1.2078000;1.2071000;1.2073000;507
221226;154500;1.2073000;1.2076000;1.2070000;1.2073000;253
221226;160000;1.2074000;1.2075000;1.2067000;1.2073000;1008
221226;161500;1.2072000;1.2074000;1.2068000;1.2073000;1623
221226;163000;1.2072000;1.2074000;1.2070000;1.2074000;1349
221226;164500;1.2074000;1.2075000;1.2070000;1.2074000;826
221226;170000;1.2074000;1.2075000;1.2071000;1.2072000;2305
221226;171500;1.2073000;1.2075000;1.2071000;1.2074000;2664
221226;173000;1.2074000;1.2075000;1.2069000;1.2073000;1835
221226;174500;1.2073000;1.2074000;1.2071000;1.2073000;1002
221226;180000;1.2073000;1.2073000;1.2069000;1.2073000;672
221226;181500;1.2073000;1.2073000;1.2070000;1.2073000;609
221226;183000;1.2071000;1.2074000;1.2070000;1.2073000;563
221226;184500;1.2073000;1.2074000;1.2071000;1.2073000;310
221226;190000;1.2073000;1.2074000;1.2059000;1.2061000;523
221226;191500;1.2061000;1.2063000;1.2061000;1.2061000;121
221226;193000;1.2061000;1.2064000;1.2061000;1.2061000;82
221226;194500;1.2063000;1.2064000;1.2060000;1.2061000;18
221226;200000;1.2059000;1.2060000;1.2054000;1.2060000;14
221226;201500;1.2059000;1.2060000;1.2059000;1.2059000;3
221226;203000;1.2060000;1.2062000;1.2057000;1.2062000;2237
221226;204500;1.2059000;1.2062000;1.2055000;1.2056000;3945
221226;210000;1.2058000;1.2062000;1.2054000;1.2062000;363
221226;211500;1.2061000;1.2069000;1.2056000;1.2065000;491
221226;213000;1.2057000;1.2067000;1.2050000;1.2062000;89
221226;214500;1.2061000;1.2062000;1.2061000;1.2061000;11
221226;220000;1.2062000;1.2062000;1.2061000;1.2061000;10
221226;221500;1.2062000;1.2063000;1.2061000;1.2063000;8
221226;223000;1.2062000;1.2067000;1.2061000;1.2063000;69
221226;224500;1.2061000;1.2068000;1.2060000;1.2063000;257
221226;230000;1.2064000;1.2064000;1.2061000;1.2061000;6
221226;231500;1.2060000;1.2061000;1.2053000;1.2055000;63
221226;233000;1.2055000;1.2062000;1.2055000;1.2061000;14
221226;234500;1.2062000;1.2063000;1.2061000;1.2062000;11
221227;000000;1.2056000;1.2067000;1.2056000;1.2064000;26
221227;001500;1.2063000;1.2066000;1.2062000;1.2065000;26
221227;003000;1.2064000;1.2066000;1.2061000;1.2062000;18
221227;004500;1.2061000;1.2064000;1.2056000;1.2059000;88
221227;010000;1.2060000;1.2063000;1.2057000;1.2062000;45
221227;011500;1.2060000;1.2060000;1.2056000;1.2058000;15
221227;013000;1.2059000;1.2066000;1.2058000;1.2060000;107
221227;014500;1.2061000;1.2065000;1.2058000;1.2065000;98
221227;020000;1.2065000;1.2065000;1.2060000;1.2063000;86
221227;021500;1.2064000;1.2071000;1.2056000;1.2068000;9615
221227;023000;1.2069000;1.2077000;1.2066000;1.2075000;12373
221227;024500;1.2075000;1.2092000;1.2075000;1.2083000;20300
221227;030000;1.2085000;1.2087000;1.2077000;1.2082000;13326
221227;031500;1.2082000;1.2084000;1.2074000;1.2083000;21974
221227;033000;1.2083000;1.2088000;1.2078000;1.2081000;22781
221227;034500;1.2081000;1.2085000;1.2077000;1.2080000;16224
221227;040000;1.2080000;1.2083000;1.2069000;1.2078000;20392
221227;041500;1.2078000;1.2091000;1.2074000;1.2087000;20487
221227;043000;1.2087000;1.2091000;1.2081000;1.2086000;19355
221227;044500;1.2087000;1.2088000;1.2077000;1.2083000;19431
221227;050000;1.2083000;1.2100000;1.2081000;1.2098000;24276
221227;051500;1.2098000;1.2103000;1.2092000;1.2093000;19852
221227;053000;1.2093000;1.2096000;1.2086000;1.2091000;17620
221227;054500;1.2092000;1.2099000;1.2089000;1.2098000;20187
221227;060000;1.2098000;1.2099000;1.2093000;1.2095000;17738
221227;061500;1.2095000;1.2096000;1.2086000;1.2087000;17651
221227;063000;1.2087000;1.2090000;1.2084000;1.2086000;20357
221227;064500;1.2086000;1.2087000;1.2077000;1.2081000;21543
221227;070000;1.2081000;1.2084000;1.2078000;1.2083000;13798
221227;071500;1.2082000;1.2085000;1.2079000;1.2082000;12370
221227;073000;1.2082000;1.2086000;1.2078000;1.2083000;14695
221227;074500;1.2084000;1.2085000;1.2081000;1.2082000;15633
221227;080000;1.2083000;1.2088000;1.2079000;1.2087000;16059
221227;081500;1.2087000;1.2091000;1.2085000;1.2090000;20865
221227;083000;1.2090000;1.2096000;1.2086000;1.2089000;15725
221227;084500;1.2089000;1.2097000;1.2085000;1.2097000;19574
221227;090000;1.2097000;1.2099000;1.2090000;1.2094000;19354
221227;091500;1.2093000;1.2100000;1.2087000;1.2090000;21388
221227;093000;1.2090000;1.2092000;1.2081000;1.2086000;18741
221227;094500;1.2086000;1.2096000;1.2085000;1.2095000;15196
221227;100000;1.2094000;1.2112000;1.2092000;1.2109000;20380
221227;101500;1.2109000;1.2113000;1.2100000;1.2103000;25856
221227;103000;1.2103000;1.2104000;1.2092000;1.2103000;30074
221227;104500;1.2103000;1.2106000;1.2094000;1.2100000;26325
221227;110000;1.2100000;1.2104000;1.2088000;1.2091000;28172
221227;111500;1.2091000;1.2092000;1.2075000;1.2081000;27707
221227;113000;1.2080000;1.2086000;1.2075000;1.2079000;33833
221227;114500;1.2079000;1.2080000;1.2050000;1.2062000;28253
221227;120000;1.2063000;1.2074000;1.2058000;1.2071000;29294
221227;121500;1.2070000;1.2076000;1.2064000;1.2067000;27825
221227;123000;1.2067000;1.2070000;1.2058000;1.2069000;26352
221227;124500;1.2069000;1.2072000;1.2058000;1.2061000;23357
221227;130000;1.2061000;1.2063000;1.2053000;1.2061000;23622
221227;131500;1.2061000;1.2073000;1.2046000;1.2071000;31422
221227;133000;1.2072000;1.2074000;1.2056000;1.2063000;34317
221227;134500;1.2063000;1.2065000;1.2058000;1.2061000;28689
221227;140000;1.2061000;1.2066000;1.2057000;1.2061000;21276
221227;141500;1.2060000;1.2064000;1.2048000;1.2050000;27564
221227;143000;1.2050000;1.2056000;1.2048000;1.2051000;22165
221227;144500;1.2051000;1.2052000;1.2035000;1.2035000;26749
221227;150000;1.2036000;1.2042000;1.2029000;1.2037000;24631
221227;151500;1.2037000;1.2045000;1.2026000;1.2032000;32297
221227;153000;1.2032000;1.2039000;1.2030000;1.2035000;22151
221227;154500;1.2036000;1.2044000;1.2034000;1.2040000;24420
221227;160000;1.2039000;1.2046000;1.2024000;1.2028000;32042
221227;161500;1.2028000;1.2030000;1.2020000;1.2026000;39781
221227;163000;1.2027000;1.2032000;1.2021000;1.2029000;34888
221227;164500;1.2030000;1.2034000;1.2024000;1.2028000;34837
221227;170000;1.2027000;1.2032000;1.2019000;1.2024000;35067
221227;171500;1.2023000;1.2024000;1.2005000;1.2006000;36990
221227;173000;1.2006000;1.2017000;1.2001000;1.2016000;29071
221227;174500;1.2015000;1.2028000;1.2011000;1.2023000;44063
221227;180000;1.2023000;1.2028000;1.2018000;1.2021000;35820
221227;181500;1.2020000;1.2041000;1.2015000;1.2028000;41852
221227;183000;1.2028000;1.2047000;1.2024000;1.2042000;39266
221227;184500;1.2042000;1.2048000;1.2034000;1.2038000;41843
221227;190000;1.2038000;1.2040000;1.2012000;1.2021000;43677
221227;191500;1.2021000;1.2023000;1.2013000;1.2020000;36009
