<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230117;031500;1.0828900;1.0834000;1.0825000;1.0832900;14018
230117;033000;1.0832300;1.0833200;1.0827000;1.0829600;14424
230117;034500;1.0829000;1.0830200;1.0825000;1.0826800;12081
230117;040000;1.0826600;1.0832400;1.0824000;1.0828400;17375
230117;041500;1.0827900;1.0831700;1.0817000;1.0817700;23805
230117;043000;1.0818300;1.0825400;1.0817000;1.0823400;21281
230117;044500;1.0823600;1.0825000;1.0813000;1.0819300;25346
230117;050000;1.0819600;1.0820100;1.0813900;1.0816800;20510
230117;051500;1.0817100;1.0832900;1.0816000;1.0828400;26193
230117;053000;1.0827900;1.0828400;1.0811000;1.0811500;19661
230117;054500;1.0812200;1.0813600;1.0805000;1.0810300;23884
230117;060000;1.0810300;1.0814900;1.0809000;1.0814000;23536
230117;061500;1.0814400;1.0818100;1.0812000;1.0815400;19620
230117;063000;1.0815600;1.0822800;1.0812000;1.0822600;14151
230117;064500;1.0822100;1.0827400;1.0821000;1.0824600;15751
230117;070000;1.0825300;1.0828500;1.0822000;1.0824900;16120
230117;071500;1.0824900;1.0826800;1.0821000;1.0822500;13994
230117;073000;1.0821900;1.0829000;1.0821000;1.0827100;15495
230117;074500;1.0826300;1.0828100;1.0823000;1.0825900;12640
230117;080000;1.0826400;1.0827300;1.0823000;1.0826000;13621
230117;081500;1.0826000;1.0832200;1.0823000;1.0831400;12397
230117;083000;1.0831700;1.0832400;1.0826000;1.0827100;12619
230117;084500;1.0827800;1.0829000;1.0821000;1.0823000;17623
230117;090000;1.0822700;1.0831700;1.0821000;1.0831200;19310
230117;091500;1.0830000;1.0831600;1.0826000;1.0831100;20074
230117;093000;1.0830000;1.0835600;1.0826000;1.0829200;18265
230117;094500;1.0829700;1.0833300;1.0827000;1.0830900;17859
230117;100000;1.0830500;1.0831400;1.0812000;1.0814800;25834
230117;101500;1.0814500;1.0820700;1.0811800;1.0818400;36098
230117;103000;1.0818400;1.0820800;1.0811000;1.0816900;33377
230117;104500;1.0816900;1.0826300;1.0814000;1.0824900;31280
230117;110000;1.0825300;1.0829600;1.0821000;1.0827900;31282
230117;111500;1.0827900;1.0836300;1.0827000;1.0834400;37576
230117;113000;1.0834400;1.0838600;1.0829000;1.0830300;34374
230117;114500;1.0830700;1.0836100;1.0824000;1.0833400;34418
230117;120000;1.0832900;1.0837300;1.0822000;1.0827300;39197
230117;121500;1.0827400;1.0831100;1.0815000;1.0816100;32344
230117;123000;1.0816300;1.0825100;1.0814900;1.0817900;32768
230117;124500;1.0817900;1.0821700;1.0813000;1.0817100;29421
230117;130000;1.0817000;1.0819200;1.0810000;1.0816000;27285
230117;131500;1.0817200;1.0827300;1.0810000;1.0815100;40024
230117;133000;1.0815100;1.0816500;1.0808000;1.0810300;30352
230117;134500;1.0810000;1.0815200;1.0808000;1.0813300;31982
230117;140000;1.0813300;1.0827500;1.0812000;1.0820800;25570
230117;141500;1.0821400;1.0826400;1.0816000;1.0818700;24848
230117;143000;1.0819100;1.0821300;1.0813000;1.0817600;25096
230117;144500;1.0817300;1.0823500;1.0812000;1.0820300;27560
230117;150000;1.0820800;1.0833800;1.0816000;1.0831600;34451
230117;151500;1.0832200;1.0833900;1.0821000;1.0829900;29207
230117;153000;1.0829600;1.0844200;1.0828000;1.0844000;36581
230117;154500;1.0843900;1.0846400;1.0835000;1.0838000;36411
230117;160000;1.0837700;1.0857700;1.0833000;1.0852300;40447
230117;161500;1.0852800;1.0855000;1.0841000;1.0842600;42704
230117;163000;1.0842000;1.0847000;1.0835000;1.0840600;35531
230117;164500;1.0841200;1.0858000;1.0840000;1.0850300;63477
230117;170000;1.0850300;1.0857200;1.0839200;1.0842400;45810
230117;171500;1.0842300;1.0861100;1.0841000;1.0859500;46079
230117;173000;1.0859600;1.0869900;1.0855900;1.0862200;56951
230117;174500;1.0861600;1.0869400;1.0860000;1.0862300;55613
230117;180000;1.0862700;1.0867500;1.0859000;1.0862700;44412
230117;181500;1.0862700;1.0863900;1.0822000;1.0835700;108129
230117;183000;1.0835700;1.0837300;1.0810000;1.0826200;67261
230117;184500;1.0825700;1.0827300;1.0794000;1.0797400;72282
230117;190000;1.0797300;1.0811100;1.0794000;1.0801500;66943
230117;191500;1.0801500;1.0809100;1.0791800;1.0794200;53206
230117;193000;1.0793600;1.0807500;1.0792000;1.0805100;40313
230117;194500;1.0804900;1.0806200;1.0785000;1.0787100;46316
230117;200000;1.0786500;1.0799400;1.0785000;1.0791900;32566
230117;201500;1.0792000;1.0798600;1.0786000;1.0789200;34450
230117;203000;1.0788600;1.0791300;1.0780000;1.0782100;28713
230117;204500;1.0782100;1.0786600;1.0778000;1.0780100;22346
230117;210000;1.0780500;1.0782200;1.0773000;1.0782000;22435
230117;211500;1.0781200;1.0786700;1.0778000;1.0784200;22358
230117;213000;1.0784200;1.0789000;1.0780000;1.0787300;18599
230117;214500;1.0788000;1.0792500;1.0784000;1.0790800;20156
230117;220000;1.0790800;1.0796600;1.0788000;1.0795200;17480
230117;221500;1.0794800;1.0797400;1.0792000;1.0795300;21373
230117;223000;1.0795200;1.0802500;1.0790000;1.0800000;27091
230117;224500;1.0799700;1.0803700;1.0796000;1.0803000;25150
230117;230000;1.0803000;1.0803000;1.0790000;1.0793200;24818
230117;231500;1.0793200;1.0797100;1.0790000;1.0792400;23124
230117;233000;1.0792100;1.0793500;1.0787000;1.0789900;23001
230117;234500;1.0789900;1.0791600;1.0785000;1.0787500;16622
230118;000000;1.0787800;1.0793700;1.0785000;1.0793400;21336
230118;001500;1.0793300;1.0793700;1.0787000;1.0789900;9499
230118;003000;1.0790700;1.0791000;1.0787000;1.0791000;9316
230118;004500;1.0790200;1.0792400;1.0787000;1.0791000;7389
230118;010000;1.0790100;1.0791000;1.0783900;1.0787700;8275
230118;011500;1.0787200;1.0789300;1.0785400;1.0787900;285
230118;013000;1.0787900;1.0793700;1.0787000;1.0791800;3682
230118;014500;1.0791900;1.0793600;1.0789200;1.0791300;6809
230118;020000;1.0790200;1.0793000;1.0788300;1.0789700;3599
230118;021500;1.0790300;1.0792600;1.0788000;1.0790600;7710
230118;023000;1.0790200;1.0793400;1.0788000;1.0791900;8408
230118;024500;1.0791400;1.0792300;1.0786000;1.0790000;10168
230118;030000;1.0789600;1.0793400;1.0784000;1.0789200;10139
230118;031500;1.0789200;1.0790300;1.0781000;1.0784500;17520
230118;033000;1.0785300;1.0789000;1.0783000;1.0787800;11027
230118;034500;1.0787900;1.0791500;1.0786000;1.0787700;12342
230118;040000;1.0787000;1.0789000;1.0781000;1.0784000;19262
230118;041500;1.0784000;1.0790000;1.0782000;1.0786600;19555
230118;043000;1.0786300;1.0790300;1.0784000;1.0787300;16670
230118;044500;1.0787300;1.0789300;1.0785000;1.0788800;17443
230118;050000;1.0788100;1.0796200;1.0785000;1.0795900;18150
230118;051500;1.0795900;1.0798800;1.0794000;1.0798300;17704
230118;053000;1.0797500;1.0799300;1.0792000;1.0792600;16500
230118;054500;1.0793100;1.0793500;1.0772300;1.0789600;55616
230118;060000;1.0788800;1.0790500;1.0765000;1.0787100;76607
230118;061500;1.0786400;1.0788600;1.0777800;1.0788400;45211
230118;063000;1.0788000;1.0789000;1.0772000;1.0776100;31870
230118;064500;1.0776000;1.0776500;1.0767000;1.0772000;31600
230118;070000;1.0771900;1.0776700;1.0770000;1.0772800;27536
230118;071500;1.0772800;1.0774800;1.0766000;1.0769200;26853
230118;073000;1.0769200;1.0773000;1.0766000;1.0772000;20631
230118;074500;1.0771200;1.0777600;1.0769000;1.0777200;18896
230118;080000;1.0777200;1.0777600;1.0771000;1.0774200;17076
230118;081500;1.0774000;1.0776500;1.0768000;1.0770700;19648
230118;083000;1.0770800;1.0772900;1.0766000;1.0770400;16166
230118;084500;1.0770100;1.0778300;1.0767000;1.0776900;25823
230118;090000;1.0776400;1.0780100;1.0773000;1.0779700;24873
230118;091500;1.0779300;1.0787700;1.0778000;1.0785400;26896
230118;093000;1.0785200;1.0788900;1.0782000;1.0784900;23024
230118;094500;1.0784900;1.0787200;1.0780800;1.0786100;30731
230118;100000;1.0785900;1.0791000;1.0780000;1.0788900;24986
230118;101500;1.0789200;1.0808000;1.0788000;1.0806200;42874
230118;103000;1.0806700;1.0820600;1.0805000;1.0810700;45890
230118;104500;1.0811300;1.0826100;1.0807000;1.0825100;57498
230118;110000;1.0824600;1.0836600;1.0817000;1.0824600;58516
230118;111500;1.0825600;1.0838900;1.0823000;1.0835600;45706
230118;113000;1.0835900;1.0851400;1.0834000;1.0842900;53894
230118;114500;1.0842400;1.0846300;1.0836000;1.0841500;39088
230118;120000;1.0842000;1.0844000;1.0834000;1.0842400;39378
230118;121500;1.0842900;1.0849200;1.0836000;1.0845700;33663
230118;123000;1.0844900;1.0856700;1.0844000;1.0852300;32744
230118;124500;1.0852900;1.0860600;1.0849000;1.0858600;41231
230118;130000;1.0858500;1.0871700;1.0856000;1.0869300;38547
230118;131500;1.0869200;1.0870400;1.0854900;1.0856100;35267
230118;133000;1.0855800;1.0861600;1.0854000;1.0855700;33829
230118;134500;1.0855600;1.0861800;1.0852000;1.0857200;27925
230118;140000;1.0856600;1.0858700;1.0848900;1.0852200;27824
230118;141500;1.0852200;1.0854200;1.0844000;1.0845100;24883
230118;143000;1.0844900;1.0845700;1.0828000;1.0829700;27771
230118;144500;1.0830500;1.0836400;1.0824000;1.0834300;26037
230118;150000;1.0833200;1.0834200;1.0809900;1.0814500;40447
230118;151500;1.0814300;1.0829100;1.0811000;1.0825800;36681
230118;153000;1.0825000;1.0833700;1.0822000;1.0831900;27569
230118;154500;1.0832500;1.0833600;1.0820000;1.0824600;27357
230118;160000;1.0824600;1.0833500;1.0821000;1.0824000;33717
230118;161500;1.0823100;1.0838400;1.0821000;1.0838100;39058
230118;163000;1.0838000;1.0844400;1.0833000;1.0841200;33611
230118;164500;1.0840400;1.0865100;1.0838000;1.0855800;101187
230118;170000;1.0855900;1.0867900;1.0852000;1.0858100;75172
230118;171500;1.0857500;1.0868100;1.0851000;1.0865900;53477
230118;173000;1.0865200;1.0887400;1.0865000;1.0878500;80085
230118;174500;1.0878500;1.0885300;1.0847200;1.0861300;91862
230118;180000;1.0861500;1.0868000;1.0848400;1.0863700;74218
230118;181500;1.0863400;1.0868800;1.0844000;1.0848300;69154
230118;183000;1.0848200;1.0857300;1.0841900;1.0850400;57892
230118;184500;1.0850800;1.0853800;1.0835000;1.0842500;56582
230118;190000;1.0841700;1.0849500;1.0825800;1.0833200;63396
230118;191500;1.0832600;1.0835900;1.0827000;1.0834400;48151
230118;193000;1.0834600;1.0834700;1.0814000;1.0823300;47479
230118;194500;1.0823200;1.0823700;1.0812000;1.0816900;44949
230118;200000;1.0816900;1.0829200;1.0812000;1.0826600;38561
230118;201500;1.0826600;1.0828000;1.0795000;1.0798500;44293
230118;203000;1.0798300;1.0802300;1.0786000;1.0791500;43870
230118;204500;1.0791300;1.0796500;1.0787000;1.0793000;35928
230118;210000;1.0794100;1.0796600;1.0787000;1.0795700;31511
230118;211500;1.0795700;1.0799200;1.0787000;1.0793500;32737
230118;213000;1.0793200;1.0795600;1.0789000;1.0792500;28109
230118;214500;1.0792200;1.0794200;1.0786000;1.0790700;28161
230118;220000;1.0790300;1.0796700;1.0788000;1.0795700;28675
230118;221500;1.0796000;1.0796700;1.0787000;1.0791800;29255
230118;223000;1.0791400;1.0794500;1.0787000;1.0792700;24067
230118;224500;1.0792700;1.0794000;1.0787000;1.0790500;20355
230118;230000;1.0790700;1.0797000;1.0786000;1.0794800;21371
230118;231500;1.0795000;1.0795200;1.0787000;1.0790700;25590
230118;233000;1.0791000;1.0794500;1.0788000;1.0793200;20122
230118;234500;1.0793300;1.0794100;1.0786000;1.0789700;20297
230119;000000;1.0789800;1.0792200;1.0788000;1.0789000;18412
230119;001500;1.0788300;1.0793400;1.0787000;1.0789300;10484
230119;003000;1.0788900;1.0794100;1.0788000;1.0791400;7414
230119;004500;1.0791700;1.0796300;1.0790000;1.0794000;8042
230119;010000;1.0794100;1.0797400;1.0791100;1.0794000;8396
230119;011500;1.0792800;1.0793700;1.0787400;1.0789500;1316
230119;013000;1.0790300;1.0793000;1.0787200;1.0789000;2508
230119;014500;1.0791100;1.0793400;1.0787400;1.0790600;4334
230119;020000;1.0790400;1.0794000;1.0788500;1.0791100;11049
230119;021500;1.0790500;1.0795000;1.0788300;1.0792300;10804
230119;023000;1.0792300;1.0795100;1.0791000;1.0794300;13321
230119;024500;1.0793900;1.0797100;1.0792000;1.0796700;9646
230119;030000;1.0796200;1.0798000;1.0794000;1.0796900;8146
230119;031500;1.0797400;1.0798400;1.0792000;1.0796500;18383
230119;033000;1.0795000;1.0797500;1.0789000;1.0794000;15987
230119;034500;1.0793200;1.0797000;1.0788000;1.0791600;23228
230119;040000;1.0791000;1.0794200;1.0785000;1.0786600;24448
230119;041500;1.0787200;1.0795700;1.0785000;1.0791600;23324
230119;043000;1.0790800;1.0793200;1.0786000;1.0790500;15528
230119;044500;1.0789900;1.0793600;1.0788000;1.0790000;16331
230119;050000;1.0790100;1.0791100;1.0781000;1.0786800;20863
230119;051500;1.0787400;1.0788600;1.0781000;1.0783100;19167
230119;053000;1.0783300;1.0788800;1.0781000;1.0788200;13864
230119;054500;1.0788200;1.0793200;1.0787000;1.0790800;14516
230119;060000;1.0790300;1.0794700;1.0788000;1.0793300;13430
230119;061500;1.0792800;1.0797200;1.0791000;1.0796400;15969
230119;063000;1.0796000;1.0796800;1.0793000;1.0794600;13898
230119;064500;1.0793900;1.0805000;1.0793000;1.0804100;13087
230119;070000;1.0804200;1.0805600;1.0799000;1.0800400;18218
230119;071500;1.0800500;1.0802200;1.0796000;1.0797800;16611
230119;073000;1.0797300;1.0799000;1.0792000;1.0796200;16201
230119;074500;1.0795900;1.0797000;1.0792000;1.0793400;13760
230119;080000;1.0793000;1.0796800;1.0792000;1.0795400;11639
230119;081500;1.0795800;1.0797000;1.0790000;1.0793400;16949
230119;083000;1.0792700;1.0798000;1.0791000;1.0795600;15967
230119;084500;1.0796300;1.0797000;1.0791000;1.0792600;18233
230119;090000;1.0792600;1.0795200;1.0790000;1.0790700;15972
230119;091500;1.0791300;1.0799700;1.0790000;1.0797100;14252
230119;093000;1.0797200;1.0799900;1.0794000;1.0798000;17816
230119;094500;1.0797600;1.0803200;1.0796000;1.0802400;16514
230119;100000;1.0802000;1.0803300;1.0790000;1.0790700;17970
230119;101500;1.0790700;1.0799000;1.0788000;1.0792300;28528
230119;103000;1.0792600;1.0801400;1.0781500;1.0793100;40665
230119;104500;1.0793100;1.0807800;1.0790000;1.0803200;30683
230119;110000;1.0803200;1.0814000;1.0800000;1.0807900;29020
230119;111500;1.0807800;1.0824500;1.0802000;1.0822600;35744
230119;113000;1.0822200;1.0824000;1.0812000;1.0820100;33369
230119;114500;1.0820100;1.0823700;1.0814000;1.0822100;29168
230119;120000;1.0821700;1.0825000;1.0813000;1.0816600;35161
230119;121500;1.0816700;1.0822400;1.0814000;1.0820700;29359
230119;123000;1.0821300;1.0824500;1.0816000;1.0818700;23344
230119;124500;1.0818300;1.0829300;1.0816000;1.0822200;29034
230119;130000;1.0822200;1.0826500;1.0820000;1.0824700;22424
230119;131500;1.0824900;1.0828300;1.0818000;1.0822200;26462
230119;133000;1.0822300;1.0825400;1.0814900;1.0824200;24231
230119;134500;1.0824700;1.0838300;1.0814700;1.0823700;42826
230119;140000;1.0823400;1.0829600;1.0819000;1.0828300;27441
230119;141500;1.0828900;1.0834600;1.0823000;1.0827700;28800
230119;143000;1.0827700;1.0829200;1.0822000;1.0824500;24831
230119;144500;1.0824400;1.0824800;1.0815000;1.0817900;29875
230119;150000;1.0817900;1.0824700;1.0815000;1.0821700;27557
230119;151500;1.0821600;1.0825600;1.0819000;1.0822200;25789
230119;153000;1.0822200;1.0823100;1.0813000;1.0817700;24309
230119;154500;1.0818200;1.0827200;1.0814000;1.0817000;33571
230119;160000;1.0818100;1.0821900;1.0804000;1.0808800;30924
230119;161500;1.0809000;1.0816400;1.0808000;1.0814500;35623
230119;163000;1.0814200;1.0823000;1.0810000;1.0818100;39067
230119;164500;1.0817700;1.0820200;1.0797800;1.0809900;82720
230119;170000;1.0810100;1.0810400;1.0794000;1.0808800;55359
230119;171500;1.0809200;1.0815600;1.0801000;1.0805900;50439
230119;173000;1.0805100;1.0821800;1.0805000;1.0820700;43379
230119;174500;1.0820400;1.0825200;1.0813000;1.0817000;56018
230119;180000;1.0817000;1.0818300;1.0794000;1.0809000;54178
230119;181500;1.0810100;1.0819000;1.0806000;1.0808600;41696
230119;183000;1.0808900;1.0815600;1.0802000;1.0803300;39210
230119;184500;1.0802900;1.0804000;1.0786900;1.0789600;46898
230119;190000;1.0789300;1.0797000;1.0782900;1.0788900;55301
230119;191500;1.0788900;1.0798800;1.0786000;1.0795700;39535
230119;193000;1.0795300;1.0797900;1.0790000;1.0794100;30562
230119;194500;1.0794100;1.0806900;1.0791500;1.0799300;35926
230119;200000;1.0798800;1.0809500;1.0798000;1.0808400;30154
230119;201500;1.0808700;1.0822100;1.0807000;1.0821300;37238
230119;203000;1.0821000;1.0824500;1.0813000;1.0817000;27234
230119;204500;1.0817100;1.0823400;1.0813000;1.0814300;23467
230119;210000;1.0814700;1.0817400;1.0809000;1.0816100;23877
230119;211500;1.0816100;1.0823100;1.0813000;1.0822900;26846
230119;213000;1.0822600;1.0823000;1.0812000;1.0821700;40326
230119;214500;1.0822100;1.0835100;1.0821000;1.0826100;34827
230119;220000;1.0826100;1.0830500;1.0824000;1.0828300;20038
230119;221500;1.0828300;1.0829600;1.0820000;1.0823700;22646
230119;223000;1.0823100;1.0828700;1.0822000;1.0826000;24395
230119;224500;1.0827000;1.0835100;1.0826000;1.0832800;22844
230119;230000;1.0833000;1.0836000;1.0829000;1.0829000;21868
230119;231500;1.0830400;1.0836500;1.0828000;1.0836200;19062
230119;233000;1.0836000;1.0840200;1.0834000;1.0835500;22563
230119;234500;1.0835400;1.0835700;1.0829000;1.0831000;20085
230120;000000;1.0831000;1.0835100;1.0827000;1.0828600;27380
230120;001500;1.0828000;1.0834700;1.0827000;1.0828900;17595
230120;003000;1.0828400;1.0833000;1.0827000;1.0831400;9135
230120;004500;1.0831400;1.0832500;1.0828000;1.0830400;7651
230120;010000;1.0830400;1.0832000;1.0827800;1.0830800;7135
230120;011500;1.0831000;1.0832100;1.0828000;1.0830000;102
230120;013000;1.0830000;1.0834000;1.0827100;1.0830000;1080
230120;014500;1.0831400;1.0834600;1.0827100;1.0831700;2559
230120;020000;1.0832500;1.0832800;1.0826200;1.0830700;3993
230120;021500;1.0830700;1.0833300;1.0826800;1.0832000;7141
230120;023000;1.0832800;1.0837000;1.0831000;1.0835700;8675
230120;024500;1.0835200;1.0837100;1.0834000;1.0836200;7195
230120;030000;1.0836200;1.0836700;1.0832000;1.0833100;6988
230120;031500;1.0833600;1.0839600;1.0831000;1.0838200;12298
230120;033000;1.0838200;1.0840500;1.0836000;1.0838000;12460
230120;034500;1.0837500;1.0839200;1.0832000;1.0833000;13785
230120;040000;1.0833800;1.0834300;1.0827000;1.0831100;17761
230120;041500;1.0831100;1.0833000;1.0827000;1.0829800;16066
230120;043000;1.0829500;1.0844100;1.0828000;1.0843500;17312
230120;044500;1.0843000;1.0844000;1.0834000;1.0839500;20721
230120;050000;1.0839100;1.0840400;1.0832000;1.0836200;16281
230120;051500;1.0835900;1.0838600;1.0830000;1.0836000;15816
230120;053000;1.0837000;1.0844000;1.0836000;1.0843500;14801
230120;054500;1.0842900;1.0844000;1.0836000;1.0837700;12541
230120;060000;1.0837300;1.0840600;1.0835000;1.0836100;13990
230120;061500;1.0836200;1.0838600;1.0834000;1.0836500;12452
230120;063000;1.0836100;1.0837400;1.0832000;1.0833200;11621
230120;064500;1.0833200;1.0836000;1.0831000;1.0834300;9419
230120;070000;1.0834800;1.0835500;1.0831000;1.0834300;9259
230120;071500;1.0834300;1.0835100;1.0827000;1.0828800;14733
230120;073000;1.0828300;1.0833800;1.0828000;1.0831400;11346
230120;074500;1.0831400;1.0833700;1.0829000;1.0830700;13339
230120;080000;1.0830700;1.0833000;1.0828000;1.0829600;12142
230120;081500;1.0829300;1.0830600;1.0826000;1.0829000;13961
230120;083000;1.0829000;1.0830000;1.0824000;1.0826300;13872
230120;084500;1.0826500;1.0832500;1.0825000;1.0831900;14984
230120;090000;1.0831300;1.0835700;1.0830000;1.0835200;14173
230120;091500;1.0834800;1.0836700;1.0831000;1.0831700;13636
230120;093000;1.0832200;1.0834400;1.0830000;1.0832000;15265
230120;094500;1.0831600;1.0833700;1.0826000;1.0828000;15125
230120;100000;1.0828000;1.0830900;1.0823000;1.0824400;17667
230120;101500;1.0824200;1.0836200;1.0820000;1.0833300;26651
230120;103000;1.0833300;1.0846600;1.0832000;1.0839200;27829
230120;104500;1.0839200;1.0842900;1.0834000;1.0840200;24996
230120;110000;1.0840400;1.0845500;1.0838000;1.0839800;24193
230120;111500;1.0839800;1.0859000;1.0837000;1.0853600;39987
230120;113000;1.0853000;1.0854800;1.0843000;1.0844200;27372
230120;114500;1.0843600;1.0850100;1.0840000;1.0848600;23553
230120;120000;1.0847000;1.0850100;1.0837000;1.0840200;24268
230120;121500;1.0840200;1.0846600;1.0838000;1.0842000;31625
230120;123000;1.0842800;1.0851700;1.0839000;1.0842300;29561
230120;124500;1.0842400;1.0843200;1.0831000;1.0840300;29078
230120;130000;1.0840400;1.0841100;1.0827000;1.0830800;23184
230120;131500;1.0830800;1.0836700;1.0825000;1.0836100;30017
230120;133000;1.0835300;1.0840800;1.0833000;1.0835600;24462
230120;134500;1.0835400;1.0847400;1.0833000;1.0835700;35173
230120;140000;1.0834000;1.0840500;1.0831000;1.0838200;27786
230120;141500;1.0838400;1.0841800;1.0832000;1.0833400;21390
230120;143000;1.0833900;1.0837300;1.0830000;1.0835900;19650
230120;144500;1.0835900;1.0837500;1.0827000;1.0830200;23885
230120;150000;1.0830200;1.0831100;1.0823000;1.0824700;22796
230120;151500;1.0824800;1.0827600;1.0816000;1.0820700;26382
230120;153000;1.0820700;1.0822400;1.0813000;1.0819800;26260
230120;154500;1.0819700;1.0824000;1.0815000;1.0817100;25064
230120;160000;1.0817100;1.0822500;1.0813000;1.0818100;25435
230120;161500;1.0818100;1.0827600;1.0813000;1.0825700;28470
230120;163000;1.0825700;1.0827600;1.0821000;1.0823700;25467
230120;164500;1.0824800;1.0826900;1.0816000;1.0820300;33159
230120;170000;1.0820200;1.0822900;1.0801000;1.0806200;40712
230120;171500;1.0806500;1.0814200;1.0805000;1.0808600;35488
230120;173000;1.0809200;1.0818000;1.0806000;1.0814400;33963
230120;174500;1.0814100;1.0815100;1.0803000;1.0814400;49223
230120;180000;1.0814500;1.0826000;1.0809000;1.0821500;37790
230120;181500;1.0821100;1.0834600;1.0817000;1.0831700;42542
230120;183000;1.0831600;1.0845500;1.0824000;1.0843600;39752
230120;184500;1.0843600;1.0847800;1.0827000;1.0828100;39925
230120;190000;1.0828400;1.0836300;1.0821000;1.0830600;50315
230120;191500;1.0831100;1.0845100;1.0828000;1.0838100;36732
230120;193000;1.0837600;1.0840800;1.0832000;1.0838800;31131
230120;194500;1.0838800;1.0843600;1.0830000;1.0831600;28038
230120;200000;1.0830800;1.0838200;1.0826000;1.0830100;25485
230120;201500;1.0829700;1.0839100;1.0828000;1.0837500;27594
230120;203000;1.0837300;1.0847500;1.0836000;1.0843200;22753
230120;204500;1.0842600;1.0846000;1.0840000;1.0843900;19818
230120;210000;1.0843500;1.0846000;1.0840000;1.0843400;18467
230120;211500;1.0843400;1.0850300;1.0833700;1.0844700;36678
230120;213000;1.0844900;1.0846000;1.0832000;1.0841300;27881
230120;214500;1.0840800;1.0850000;1.0839000;1.0847100;21497
230120;220000;1.0847400;1.0850100;1.0844000;1.0846800;18051
230120;221500;1.0847600;1.0853300;1.0844000;1.0851700;20681
230120;223000;1.0851700;1.0855000;1.0849000;1.0853200;15383
230120;224500;1.0852600;1.0857200;1.0852000;1.0856700;15567
230120;230000;1.0856700;1.0858500;1.0851000;1.0853800;18394
230120;231500;1.0853900;1.0858000;1.0851000;1.0856200;17908
230120;233000;1.0855500;1.0858300;1.0851000;1.0854900;16956
230120;234500;1.0855300;1.0856500;1.0851000;1.0854900;16634
230121;000000;1.0855700;1.0858100;1.0853000;1.0856200;20203
230121;001500;1.0856600;1.0857600;1.0853000;1.0856400;9178
230121;003000;1.0855600;1.0858000;1.0854000;1.0856900;6316
230121;004500;1.0857700;1.0858100;1.0855000;1.0856900;5961
230121;010000;1.0856900;1.0857700;1.0853500;1.0854900;5072
230121;011500;1.0854500;1.0855000;1.0854500;1.0855000;2
230122;214500;1.0851900;1.0852600;1.0851900;1.0852000;6
230122;221500;1.0856000;1.0856000;1.0856000;1.0856000;4
230122;223000;1.0855000;1.0855000;1.0855000;1.0855000;11
230122;224500;1.0855000;1.0858000;1.0854000;1.0858000;17
230122;230000;1.0858000;1.0858000;1.0854000;1.0854000;17
230122;231500;1.0854000;1.0859000;1.0854000;1.0857800;27
230122;233000;1.0858000;1.0860000;1.0857600;1.0860000;24
230122;234500;1.0860000;1.0863000;1.0858600;1.0863000;28
230123;000000;1.0863000;1.0865000;1.0860500;1.0865000;27
230123;001500;1.0865000;1.0869000;1.0864000;1.0867000;22
230123;003000;1.0867000;1.0871000;1.0866000;1.0871000;24
230123;004500;1.0871000;1.0872000;1.0869500;1.0870000;27
230123;010000;1.0870000;1.0870000;1.0866800;1.0868000;34
230123;011500;1.0867200;1.0868300;1.0859300;1.0862500;1211
230123;013000;1.0864100;1.0865200;1.0861300;1.0864000;2345
230123;014500;1.0863500;1.0865000;1.0859800;1.0860800;7985
230123;020000;1.0862600;1.0866500;1.0860200;1.0865700;2516
230123;021500;1.0865700;1.0868800;1.0860000;1.0866100;12644
230123;023000;1.0866400;1.0868600;1.0862000;1.0866800;11064
230123;024500;1.0866700;1.0869800;1.0863000;1.0864600;10196
230123;030000;1.0864800;1.0866100;1.0862000;1.0863800;9684
230123;031500;1.0864400;1.0872000;1.0863000;1.0869900;11428
230123;033000;1.0869500;1.0871400;1.0865000;1.0867300;8171
230123;034500;1.0866900;1.0875000;1.0866800;1.0873500;12508
230123;040000;1.0873900;1.0887300;1.0872000;1.0884700;19548
230123;041500;1.0884700;1.0888200;1.0879000;1.0887500;15684
230123;043000;1.0888200;1.0899200;1.0886000;1.0893900;24330
230123;044500;1.0893900;1.0898800;1.0886000;1.0898200;15762
230123;050000;1.0898000;1.0899700;1.0892000;1.0894100;10370
230123;051500;1.0894600;1.0897800;1.0892000;1.0894500;11451
230123;053000;1.0894400;1.0898500;1.0892000;1.0898000;9475
230123;054500;1.0898400;1.0899200;1.0893000;1.0894000;8558
230123;060000;1.0894000;1.0895100;1.0888000;1.0891900;8902
230123;061500;1.0892200;1.0903100;1.0891000;1.0901000;9529
230123;063000;1.0900900;1.0903100;1.0898000;1.0902500;9677
230123;064500;1.0902000;1.0902500;1.0895000;1.0899700;9105
230123;070000;1.0900200;1.0901600;1.0896000;1.0898200;10944
230123;071500;1.0898100;1.0898800;1.0891000;1.0894900;10861
230123;073000;1.0895300;1.0898000;1.0888000;1.0891500;10156
230123;074500;1.0891600;1.0893000;1.0887000;1.0891000;10590
230123;080000;1.0891300;1.0895000;1.0889000;1.0894800;8661
230123;081500;1.0894300;1.0896100;1.0890000;1.0892200;9771
230123;083000;1.0891700;1.0897100;1.0889000;1.0896400;9449
230123;084500;1.0896200;1.0898400;1.0893000;1.0896000;9445
230123;090000;1.0895000;1.0898300;1.0890000;1.0892000;12401
230123;091500;1.0892300;1.0894000;1.0887000;1.0891500;13132
